# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,
# for any damages resulting from its use.,,,,,,,,
#,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,
#,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,
# retrieved: 2023-03-31 15:49:34 EDT       (vaww01),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
"#    USGS 08358400 RIO GRANDE FLOODWAY AT SAN MARCIAL, NM",,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 08358400,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,
"#        226665       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)",,,,,,,,
"#        226666       80155     00003     Suspended sediment discharge, short tons per day (Mean)",,,,,,,,
"#         99945       00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,
#        ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=08358400&ts_ids=99945],,,,,,,,
#     e  Value has been estimated.,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,226665_80154_00003,226665_80154_00003_cd,226666_80155_00003,226666_80155_00003_cd,99945_00060_00003,99945_00060_00003_cd
USGS,8358400,12/24/1986,236,A,1140,A,1790,A
USGS,8358400,12/25/1986,173,A,855,A,1830,A
USGS,8358400,12/26/1986,178,A,894,A,1860,A
USGS,8358400,12/27/1986,159,A,777,A,1810,A
USGS,8358400,12/28/1986,246,A,1200,A,1800,A
USGS,8358400,12/29/1986,217,A,1080,A,1840,A
USGS,8358400,12/30/1986,275,A,1400,A,1880,A
USGS,8358400,12/31/1986,378,A,1870,A,1830,A
USGS,8358400,1/1/1987,226,A,1020,A,1670,A
USGS,8358400,1/2/1987,206,A,823,A,1480,A
USGS,8358400,1/3/1987,447,A,1540,A,1280,A
USGS,8358400,1/4/1987,261,A,796,A,1130,A
USGS,8358400,1/5/1987,325,A,1040,A,1190,A
USGS,8358400,1/6/1987,390,A,1200,A,1140,A
USGS,8358400,1/7/1987,460,A,1350,A,1090,A
USGS,8358400,1/8/1987,530,A,1650,A,1150,A
USGS,8358400,1/9/1987,600,A,1900,A,1170,A
USGS,8358400,1/10/1987,683,A,2210,A,1200,A
USGS,8358400,1/11/1987,552,A,1700,A,1140,A
USGS,8358400,1/12/1987,706,A,2100,A,1100,A
USGS,8358400,1/13/1987,908,A,2620,A,1070,A
USGS,8358400,1/14/1987,1000,A,2700,A,1000,A
USGS,8358400,1/15/1987,789,A,1740,A,816,A
USGS,8358400,1/16/1987,796,A,1700,A,791,A
USGS,8358400,1/17/1987,786,A,1700,A,803,A
USGS,8358400,1/18/1987,750,A,1570,A,777,A
USGS,8358400,1/19/1987,614,A,1300,A,785,A
USGS,8358400,1/20/1987,884,A,1650,A,693,A
USGS,8358400,1/21/1987,888,A,1960,A,818,A
USGS,8358400,1/22/1987,896,A,2270,A,937,A
USGS,8358400,1/23/1987,853,A,1940,A,841,A
USGS,8358400,1/24/1987,1030,A,2220,A,797,A
USGS,8358400,1/25/1987,863,A,1970,A,845,A
USGS,8358400,1/26/1987,902,A,2340,A,959,A
USGS,8358400,1/27/1987,915,A,2840,A,1150,A
USGS,8358400,1/28/1987,896,A,3140,A,1300,A
USGS,8358400,1/29/1987,844,A,2890,A,1270,A
USGS,8358400,1/30/1987,807,A,3030,A,1390,A
USGS,8358400,1/31/1987,780,A,3260,A,1550,A
USGS,8358400,2/1/1987,805,A,3930,A,1810,A
USGS,8358400,2/2/1987,832,A,5710,A,2540,A
USGS,8358400,2/3/1987,860,A,6250,A,2690,A
USGS,8358400,2/4/1987,905,A,6670,A,2730,A
USGS,8358400,2/5/1987,1020,A,7330,A,2660,A
USGS,8358400,2/6/1987,773,A,5640,A,2700,A
USGS,8358400,2/7/1987,792,A,5540,A,2590,A
USGS,8358400,2/8/1987,950,A,5570,A,2170,A
USGS,8358400,2/9/1987,803,A,3950,A,1820,A
USGS,8358400,2/10/1987,764,A,3400,A,1650,A
USGS,8358400,2/11/1987,589,A,2590,A,1630,A
USGS,8358400,2/12/1987,612,A,4690,A,2840,A
USGS,8358400,2/13/1987,743,A,6140,A,3060,A
USGS,8358400,2/14/1987,674,A,5480,A,3010,A
USGS,8358400,2/15/1987,1160,A,9740,A,3110,A
USGS,8358400,2/16/1987,894,A,7390,A,3060,A
USGS,8358400,2/17/1987,902,A,7400,A,3040,A
USGS,8358400,2/18/1987,1160,A,9650,A,3080,A
USGS,8358400,2/19/1987,1620,A,13000,A,2970,A
USGS,8358400,2/20/1987,3460,A,29000,A,3100,A
USGS,8358400,2/21/1987,3020,A,24000,A,2940,A
USGS,8358400,2/22/1987,2980,A,22900,A,2850,A
USGS,8358400,2/23/1987,4000,A,29700,A,2750,A
USGS,8358400,2/24/1987,2640,A,19800,A,2780,A
USGS,8358400,2/25/1987,5190,A,35900,A,2560,A
USGS,8358400,2/26/1987,5750,A,37700,A,2430,A
USGS,8358400,2/27/1987,9650,A,62000,A,2380,A
USGS,8358400,2/28/1987,4070,A,26300,A,2390,A
USGS,8358400,3/1/1987,514,A,2750,A,1980,A
USGS,8358400,3/2/1987,605,A,2940,A,1800,A
USGS,8358400,3/3/1987,597,A,2890,A,1790,A
USGS,8358400,3/4/1987,390,A,1880,A,1790,A
USGS,8358400,3/5/1987,540,A,2640,A,1810,A
USGS,8358400,3/6/1987,539,A,2620,A,1800,A
USGS,8358400,3/7/1987,763,A,3670,A,1780,A
USGS,8358400,3/8/1987,688,A,3680,A,1980,A
USGS,8358400,3/9/1987,437,A,2350,A,1990,A
USGS,8358400,3/10/1987,301,A,1520,A,1870,A
USGS,8358400,3/11/1987,281,A,1490,A,1960,A
USGS,8358400,3/12/1987,326,A,1750,A,1990,A
USGS,8358400,3/13/1987,228,A,1380,A,2240,A
USGS,8358400,3/14/1987,278,A,1660,A,2210,A
USGS,8358400,3/15/1987,394,A,2350,A,2210,A
USGS,8358400,3/16/1987,404,A,2520,A,2310,A
USGS,8358400,3/17/1987,689,A,4460,A,2400,A
USGS,8358400,3/18/1987,478,A,3250,A,2520,A
USGS,8358400,3/19/1987,365,A,2390,A,2430,A
USGS,8358400,3/20/1987,301,A,1870,A,2300,A
USGS,8358400,3/21/1987,1370,A,7770,A,2100,A
USGS,8358400,3/22/1987,2050,A,11500,A,2080,A
USGS,8358400,3/23/1987,2220,A,14700,A,2460,A
USGS,8358400,3/24/1987,2180,A,15900,A,2700,A
USGS,8358400,3/25/1987,1680,A,11500,A,2540,A
USGS,8358400,3/26/1987,681,A,4540,A,2470,A
USGS,8358400,3/27/1987,312,A,1720,A,2040,A
USGS,8358400,3/28/1987,374,A,1870,A,1850,A
USGS,8358400,3/29/1987,387,A,2000,A,1910,A
USGS,8358400,3/30/1987,358,A,1810,A,1870,A
USGS,8358400,3/31/1987,392,A,2070,A,1960,A
USGS,8358400,4/1/1987,1120,A,5720,A,1890,A
USGS,8358400,4/2/1987,912,A,4800,A,1950,A
USGS,8358400,4/3/1987,991,A,5380,A,2010,A
USGS,8358400,4/4/1987,1450,A,8260,A,2110,A
USGS,8358400,4/5/1987,1610,A,10300,A,2370,A
USGS,8358400,4/6/1987,1570,A,10700,A,2520,A
USGS,8358400,4/7/1987,1620,A,10800,A,2480,A
USGS,8358400,4/8/1987,1330,A,8510,A,2370,A
USGS,8358400,4/9/1987,1460,A,8710,A,2210,A
USGS,8358400,4/10/1987,1660,A,9680,A,2160,A
USGS,8358400,4/11/1987,1470,A,8530,A,2150,A
USGS,8358400,4/12/1987,1530,A,8800,A,2130,A
USGS,8358400,4/13/1987,1400,A,8280,A,2190,A
USGS,8358400,4/14/1987,1740,A,11100,A,2370,A
USGS,8358400,4/15/1987,1960,A,12500,A,2360,A
USGS,8358400,4/16/1987,1690,A,9580,A,2100,A
USGS,8358400,4/17/1987,1520,A,8410,A,2050,A
USGS,8358400,4/18/1987,1350,A,7360,A,2020,A
USGS,8358400,4/19/1987,820,A,4580,A,2070,A
USGS,8358400,4/20/1987,546,A,2760,A,1870,A
USGS,8358400,4/21/1987,729,A,2560,A,1300,A
USGS,8358400,4/22/1987,384,A,1080,A,1040,A
USGS,8358400,4/23/1987,571,A,1520,A,985,A
USGS,8358400,4/24/1987,932,A,2820,A,1120,A
USGS,8358400,4/25/1987,945,A,5360,A,2100,A
USGS,8358400,4/26/1987,674,A,3970,A,2180,A
USGS,8358400,4/27/1987,728,A,4320,A,2200,A
USGS,8358400,4/28/1987,712,A,4270,A,2220,A
USGS,8358400,4/29/1987,725,A,4460,A,2280,A
USGS,8358400,4/30/1987,754,A,4680,A,2300,A
USGS,8358400,5/1/1987,870,A,5400,A,2300,A
USGS,8358400,5/2/1987,806,A,5140,A,2360,A
USGS,8358400,5/3/1987,727,A,4140,A,2110,A
USGS,8358400,5/4/1987,695,A,4710,A,2510,A
USGS,8358400,5/5/1987,752,A,5580,A,2750,A
USGS,8358400,5/6/1987,741,A,5320,A,2660,A
USGS,8358400,5/7/1987,649,A,4490,A,2560,A
USGS,8358400,5/8/1987,380,A,2580,A,2510,A
USGS,8358400,5/9/1987,939,A,7500,A,2960,A
USGS,8358400,5/10/1987,966,A,9490,A,3640,A
USGS,8358400,5/11/1987,982,A,10600,A,3990,A
USGS,8358400,5/12/1987,935,A,9850,A,3900,A
USGS,8358400,5/13/1987,877,A,8950,A,3780,A
USGS,8358400,5/14/1987,844,A,8610,A,3780,A
USGS,8358400,5/15/1987,1710,A,17800,A,3860,A
USGS,8358400,5/16/1987,1380,A,15500,A,4160,A
USGS,8358400,5/17/1987,714,A,8420,A,4370,A
USGS,8358400,5/18/1987,614,A,7050,A,4250,A
USGS,8358400,5/19/1987,864,A,10100,A,4310,A
USGS,8358400,5/20/1987,584,A,6870,A,4360,A
USGS,8358400,5/21/1987,684,A,7870,A,4260,A
USGS,8358400,5/22/1987,945,A,11000,A,4300,A
USGS,8358400,5/23/1987,666,A,7610,A,4230,A
USGS,8358400,5/24/1987,639,A,7280,A,4220,A
USGS,8358400,5/25/1987,1170,A,13200,A,4180,A
USGS,8358400,5/26/1987,1260,A,14200,A,4170,A
USGS,8358400,5/27/1987,1290,A,14300,A,4110,A
USGS,8358400,5/28/1987,1500,A,16400,A,4040,A
USGS,8358400,5/29/1987,1050,A,11100,A,3930,A
USGS,8358400,5/30/1987,1730,A,18000,A,3860,A
USGS,8358400,5/31/1987,1320,A,13700,A,3840,A
USGS,8358400,6/1/1987,534,A,5330,A,3700,A
USGS,8358400,6/2/1987,242,A,2410,A,3690,A
USGS,8358400,6/3/1987,252,A,2420,A,3560,A
USGS,8358400,6/4/1987,215,A,2020,A,3480,A
USGS,8358400,6/5/1987,217,A,2060,A,3510,A
USGS,8358400,6/6/1987,247,A,2360,A,3540,A
USGS,8358400,6/7/1987,270,A,2600,A,3560,A
USGS,8358400,6/8/1987,705,A,6930,A,3640,A
USGS,8358400,6/9/1987,1290,A,13200,A,3800,A
USGS,8358400,6/10/1987,1490,A,15600,A,3880,A
USGS,8358400,6/11/1987,1180,A,11500,A,3620,A
USGS,8358400,6/12/1987,1410,A,11700,A,3080,A
USGS,8358400,6/13/1987,868,A,6520,A,2780,A
USGS,8358400,6/14/1987,419,A,2960,A,2620,A
USGS,8358400,6/15/1987,235,A,1580,A,2490,A
USGS,8358400,6/16/1987,275,A,1930,A,2600,A
USGS,8358400,6/17/1987,295,A,2080,A,2610,A
USGS,8358400,6/18/1987,277,A,1920,A,2570,A
USGS,8358400,6/19/1987,177,A,1210,A,2530,A
USGS,8358400,6/20/1987,326,A,2170,A,2470,A
USGS,8358400,6/21/1987,268,A,1860,A,2570,A
USGS,8358400,6/22/1987,226,A,1760,A,2880,A
USGS,8358400,6/23/1987,335,A,2670,A,2950,A
USGS,8358400,6/24/1987,449,A,3620,A,2990,A
USGS,8358400,6/25/1987,274,A,2240,A,3030,A
USGS,8358400,6/26/1987,254,A,2110,A,3070,A
USGS,8358400,6/27/1987,350,A,2990,A,3160,A
USGS,8358400,6/28/1987,383,A,3270,A,3160,A
USGS,8358400,6/29/1987,312,A,2730,A,3240,A
USGS,8358400,6/30/1987,297,A,2720,A,3390,A
USGS,8358400,7/1/1987,396,A,3620,A,3390,A
USGS,8358400,7/2/1987,265,A,2510,A,3510,A
USGS,8358400,7/3/1987,119,A,1180,A,3680,A
USGS,8358400,7/4/1987,191,A,1930,A,3740,A
USGS,8358400,7/5/1987,294,A,3040,A,3830,A
USGS,8358400,7/6/1987,417,A,4390,A,3900,A
USGS,8358400,7/7/1987,469,A,5000,A,3950,A
USGS,8358400,7/8/1987,535,A,5840,A,4040,A
USGS,8358400,7/9/1987,553,A,5900,A,3950,A
USGS,8358400,7/10/1987,377,A,3920,A,3850,A
USGS,8358400,7/11/1987,535,A,5500,A,3810,A
USGS,8358400,7/12/1987,576,A,5890,A,3790,A
USGS,8358400,7/13/1987,580,A,6040,A,3860,A
USGS,8358400,7/14/1987,469,A,5150,A,4070,A
USGS,8358400,7/15/1987,549,A,6260,A,4220,A
USGS,8358400,7/16/1987,573,A,6640,A,4290,A
USGS,8358400,7/17/1987,543,A,6440,A,4390,A
USGS,8358400,7/18/1987,1310,A,15600,A,4410,A
USGS,8358400,7/19/1987,1820,A,21900,A,4450,A
USGS,8358400,7/20/1987,625,A,7610,A,4510,A
USGS,8358400,7/21/1987,522,A,6400,A,4540,A
USGS,8358400,7/22/1987,473,A,5750,A,4500,A
USGS,8358400,7/23/1987,426,A,5100,A,4430,A
USGS,8358400,7/24/1987,542,A,6420,A,4390,A
USGS,8358400,7/25/1987,523,A,6130,A,4340,A
USGS,8358400,7/26/1987,799,A,8970,A,4160,A
USGS,8358400,7/27/1987,903,A,8920,A,3660,A
USGS,8358400,7/28/1987,912,A,7560,A,3070,A
USGS,8358400,7/29/1987,1200,A,9200,A,2840,A
USGS,8358400,7/30/1987,1200,A,8620,A,2660,A
USGS,8358400,7/31/1987,899,A,6430,A,2650,A
USGS,8358400,8/1/1987,647,A,4400,A,2520,A
USGS,8358400,8/2/1987,792,A,5110,A,2390,A
USGS,8358400,8/3/1987,885,A,5500,A,2300,A
USGS,8358400,8/4/1987,548,A,3230,A,2180,A
USGS,8358400,8/5/1987,420,A,2650,A,2340,A
USGS,8358400,8/6/1987,385,A,2800,A,2690,A
USGS,8358400,8/7/1987,396,A,2500,A,2340,A
USGS,8358400,8/8/1987,383,A,2290,A,2210,A
USGS,8358400,8/9/1987,430,A,2680,A,2310,A
USGS,8358400,8/10/1987,471,A,2290,A,1800,A
USGS,8358400,8/11/1987,425,A,1560,A,1360,A
USGS,8358400,8/12/1987,550,A,1870,A,1260,A
USGS,8358400,8/13/1987,501,A,1850,A,1370,A
USGS,8358400,8/14/1987,466,A,1650,A,1310,A
USGS,8358400,8/15/1987,359,A,1050,A,1080,A
USGS,8358400,8/16/1987,396,A,1000,A,935,A
USGS,8358400,8/17/1987,341,A,735,A,798,A
USGS,8358400,8/18/1987,384,A,815,A,786,A
USGS,8358400,8/19/1987,411,A,756,A,681,A
USGS,8358400,8/20/1987,447,A,626,A,519,A
USGS,8358400,8/21/1987,450,A,576,A,474,A
USGS,8358400,8/22/1987,383,A,417,A,403,A
USGS,8358400,8/23/1987,361,A,385,A,395,A
USGS,8358400,8/24/1987,450,A,199,A,164,A
USGS,8358400,8/25/1987,557,A,262,A,174,A
USGS,8358400,8/26/1987,531,A,539,A,376,A
USGS,8358400,8/27/1987,686,A,667,A,360,A
USGS,8358400,8/28/1987,612,A,527,A,319,A
USGS,8358400,8/29/1987,557,A,475,A,316,A
USGS,8358400,8/30/1987,510,A,366,A,266,A
USGS,8358400,8/31/1987,462,A,261,A,209,A
USGS,8358400,9/1/1987,404,A,181,A,166,A
USGS,8358400,9/2/1987,371,A,154,A,154,A
USGS,8358400,9/3/1987,245,A,89,A,135,A
USGS,8358400,9/4/1987,198,A,53,A,99,A
USGS,8358400,9/5/1987,79,A,16,A,76,A
USGS,8358400,9/6/1987,66,A,12,A,70,A
USGS,8358400,9/7/1987,75,A,16,A,78,A
USGS,8358400,9/8/1987,53,A,9.9,A,69,A
USGS,8358400,9/9/1987,25,A,3.7,A,55,A
USGS,8358400,9/10/1987,113,A,12,A,40,A
USGS,8358400,9/11/1987,0,A,0,A,0,A
USGS,8358400,9/12/1987,0,A,0,A,0,A
USGS,8358400,9/13/1987,0,A,0,A,0,A
USGS,8358400,9/14/1987,0,A,0,A,0,A
USGS,8358400,9/15/1987,0,A,0,A,0,A
USGS,8358400,9/16/1987,0,A,0,A,0,A
USGS,8358400,9/17/1987,0,A,0,A,0,A
USGS,8358400,9/18/1987,0,A,0,A,0,A
USGS,8358400,9/19/1987,0,A,0,A,0,A
USGS,8358400,9/20/1987,0,A,0,A,0,A
USGS,8358400,9/21/1987,0,A,0,A,0,A
USGS,8358400,9/22/1987,0,A,0,A,0,A
USGS,8358400,9/23/1987,0,A,0,A,0,A
USGS,8358400,9/24/1987,0,A,0,A,0,A
USGS,8358400,9/25/1987,0,A,0,A,0,A
USGS,8358400,9/26/1987,0,A,0,A,0,A
USGS,8358400,9/27/1987,0,A,0,A,0,A
USGS,8358400,9/28/1987,0,A,0,A,0,A
USGS,8358400,9/29/1987,0,A,0,A,0,A
USGS,8358400,9/30/1987,0,A,0,A,0,A
USGS,8358400,10/1/1987,0,A,0,A,0,A
USGS,8358400,10/2/1987,0,A,0,A,0,A
USGS,8358400,10/3/1987,0,A,0,A,0,A
USGS,8358400,10/4/1987,370,A,40,A,40,A
USGS,8358400,10/5/1987,331,A,32,A,36,A
USGS,8358400,10/6/1987,366,A,39,A,39,A
USGS,8358400,10/7/1987,417,A,52,A,46,A
USGS,8358400,10/8/1987,372,A,38,A,38,A
USGS,8358400,10/9/1987,418,A,49,A,43,A
USGS,8358400,10/10/1987,391,A,31,A,29,A
USGS,8358400,10/11/1987,453,A,48,A,39,A
USGS,8358400,10/12/1987,395,A,30,A,28,A
USGS,8358400,10/13/1987,414,A,32,A,29,A
USGS,8358400,10/14/1987,352,A,21,A,22,A
USGS,8358400,10/15/1987,408,A,34,A,31,A
USGS,8358400,10/16/1987,495,A,61,A,46,A
USGS,8358400,10/17/1987,589,A,103,A,65,A
USGS,8358400,10/18/1987,660,A,194,A,109,A
USGS,8358400,10/19/1987,845,A,333,A,146,A
USGS,8358400,10/20/1987,793,A,248,A,116,A
USGS,8358400,10/21/1987,809,A,286,A,131,A
USGS,8358400,10/22/1987,695,A,184,A,98,A
USGS,8358400,10/23/1987,551,A,177,A,119,A
USGS,8358400,10/24/1987,519,A,213,A,152,A
USGS,8358400,10/25/1987,338,A,159,A,174,A
USGS,8358400,10/26/1987,288,A,130,A,167,A
USGS,8358400,10/27/1987,331,A,146,A,163,A
USGS,8358400,10/28/1987,327,A,139,A,158,A
USGS,8358400,10/29/1987,303,A,107,A,131,A
USGS,8358400,10/30/1987,500,A,127,A,94,A
USGS,8358400,10/31/1987,390,A,106,A,101,A
USGS,8358400,11/1/1987,243,A,89,A,136,A
USGS,8358400,11/2/1987,384,A,370,A,357,A
USGS,8358400,11/3/1987,254,A,334,A,487,A
USGS,8358400,11/4/1987,223,A,349,A,579,A
USGS,8358400,11/5/1987,222,A,380,A,634,A
USGS,8358400,11/6/1987,182,A,343,A,699,A
USGS,8358400,11/7/1987,185,A,333,A,666,A
USGS,8358400,11/8/1987,181,A,337,A,689,A
USGS,8358400,11/9/1987,161,A,320,A,735,A
USGS,8358400,11/10/1987,140,A,311,A,823,A
USGS,8358400,11/11/1987,125,A,301,A,893,A
USGS,8358400,11/12/1987,120,A,302,A,933,A
USGS,8358400,11/13/1987,142,A,349,A,911,A
USGS,8358400,11/14/1987,130,A,302,A,860,A
USGS,8358400,11/15/1987,134,A,338,A,933,A
USGS,8358400,11/16/1987,107,A,277,A,959,A
USGS,8358400,11/17/1987,129,A,328,A,943,A
USGS,8358400,11/18/1987,127,A,319,A,931,A
USGS,8358400,11/19/1987,141,A,338,A,888,A
USGS,8358400,11/20/1987,148,A,390,A,976,A
USGS,8358400,11/21/1987,115,A,291,A,938,A
USGS,8358400,11/22/1987,135,A,332,A,911,A
USGS,8358400,11/23/1987,166,A,515,A,1150,A
USGS,8358400,11/24/1987,191,A,614,A,1190,A
USGS,8358400,11/25/1987,135,A,281,A,771,A
USGS,8358400,11/26/1987,140,A,287,A,759,A
USGS,8358400,11/27/1987,444,A,901,A,752,A
USGS,8358400,11/28/1987,976,A,2070,A,786,A
USGS,8358400,11/29/1987,392,A,815,A,770,A
USGS,8358400,11/30/1987,228,A,440,A,714,A
USGS,8358400,12/1/1987,107,A,212,A,734,A
USGS,8358400,12/2/1987,86,A,191,A,824,A
USGS,8358400,12/3/1987,88,A,211,A,888,A
USGS,8358400,12/4/1987,88,A,219,A,920,A
USGS,8358400,12/5/1987,90,A,216,A,888,A
USGS,8358400,12/6/1987,121,A,295,A,903,A
USGS,8358400,12/7/1987,54,A,131,A,898,A
USGS,8358400,12/8/1987,51,A,112,A,814,A
USGS,8358400,12/9/1987,60,A,147,A,907,A
USGS,8358400,12/10/1987,56,A,145,A,957,A
USGS,8358400,12/11/1987,182,A,464,A,945,A
USGS,8358400,12/12/1987,727,A,1820,A,927,A
USGS,8358400,12/13/1987,282,A,761,A,999,A
USGS,8358400,12/14/1987,120,A,379,A,1170,A
USGS,8358400,12/15/1987,102,A,267,A,968,A
USGS,8358400,12/16/1987,136,A,347,A,945,A
USGS,8358400,12/17/1987,139,A,394,A,1050,A
USGS,8358400,12/18/1987,211,A,566,A,994,A
USGS,8358400,12/19/1987,108,A,283,A,972,A
USGS,8358400,12/20/1987,168,A,458,A,1010,A
USGS,8358400,12/21/1987,124,A,328,A,979,A
USGS,8358400,12/22/1987,115,A,298,A,961,A
USGS,8358400,12/23/1987,212,A,565,A,987,A
USGS,8358400,12/24/1987,117,A,322,A,1020,A
USGS,8358400,12/25/1987,86,A,286,A,1230,A
USGS,8358400,12/26/1987,109,A,400,A,1360,A
USGS,8358400,12/27/1987,267,A,658,A,913,A
USGS,8358400,12/28/1987,194,A,342,A,653,A
USGS,8358400,12/29/1987,196,A,289,A,547,A
USGS,8358400,12/30/1987,220,A,447,A,752,A
USGS,8358400,12/31/1987,188,A,518,A,1020,A
USGS,8358400,1/1/1988,168,A,581,A,1280,A
USGS,8358400,1/2/1988,220,A,772,A,1300,A
USGS,8358400,1/3/1988,212,A,881,A,1540,A
USGS,8358400,1/4/1988,204,A,925,A,1680,A
USGS,8358400,1/5/1988,111,A,515,A,1720,A
USGS,8358400,1/6/1988,114,A,326,A,1060,A
USGS,8358400,1/7/1988,203,A,559,A,1020,A
USGS,8358400,1/8/1988,165,A,378,A,848,A
USGS,8358400,1/9/1988,224,A,480,A,793,A
USGS,8358400,1/10/1988,275,A,584,A,787,A
USGS,8358400,1/11/1988,381,A,846,A,822,A
USGS,8358400,1/12/1988,328,A,740,A,836,A
USGS,8358400,1/13/1988,211,A,491,A,862,A
USGS,8358400,1/14/1988,428,A,982,A,850,A
USGS,8358400,1/15/1988,209,A,476,A,844,A
USGS,8358400,1/16/1988,113,A,255,A,837,A
USGS,8358400,1/17/1988,135,A,309,A,848,A
USGS,8358400,1/18/1988,131,A,320,A,904,A
USGS,8358400,1/19/1988,146,A,359,A,911,A
USGS,8358400,1/20/1988,120,A,299,A,922,A
USGS,8358400,1/21/1988,137,A,365,A,986,A
USGS,8358400,1/22/1988,128,A,344,A,995,A
USGS,8358400,1/23/1988,122,A,324,A,984,A
USGS,8358400,1/24/1988,112,A,295,A,975,A
USGS,8358400,1/25/1988,195,A,511,A,971,A
USGS,8358400,1/26/1988,196,A,496,A,938,A
USGS,8358400,1/27/1988,231,A,574,A,921,A
USGS,8358400,1/28/1988,227,A,591,A,965,A
USGS,8358400,1/29/1988,232,A,604,A,965,A
USGS,8358400,1/30/1988,216,A,556,A,953,A
USGS,8358400,1/31/1988,173,A,450,A,963,A
USGS,8358400,2/1/1988,182,A,491,A,1000,A
USGS,8358400,2/2/1988,214,A,618,A,1070,A
USGS,8358400,2/3/1988,180,A,593,A,1220,A
USGS,8358400,2/4/1988,510,A,1640,A,1190,A
USGS,8358400,2/5/1988,869,A,3000,A,1280,A
USGS,8358400,2/6/1988,638,A,2190,A,1270,A
USGS,8358400,2/7/1988,453,A,1660,A,1360,A
USGS,8358400,2/8/1988,486,A,1760,A,1340,A
USGS,8358400,2/9/1988,307,A,1060,A,1280,A
USGS,8358400,2/10/1988,302,A,1000,A,1230,A
USGS,8358400,2/11/1988,620,A,1930,A,1150,A
USGS,8358400,2/12/1988,303,A,957,A,1170,A
USGS,8358400,2/13/1988,578,A,1870,A,1200,A
USGS,8358400,2/14/1988,554,A,1750,A,1170,A
USGS,8358400,2/15/1988,492,A,1510,A,1140,A
USGS,8358400,2/16/1988,274,A,895,A,1210,A
USGS,8358400,2/17/1988,370,A,1210,A,1210,A
USGS,8358400,2/18/1988,207,A,687,A,1230,A
USGS,8358400,2/19/1988,272,A,999,A,1360,A
USGS,8358400,2/20/1988,246,A,956,A,1440,A
USGS,8358400,2/21/1988,325,A,1330,A,1520,A
USGS,8358400,2/22/1988,300,A,1170,A,1440,A
USGS,8358400,2/23/1988,391,A,1550,A,1470,A
USGS,8358400,2/24/1988,269,A,1130,A,1550,A
USGS,8358400,2/25/1988,341,A,1420,A,1540,A
USGS,8358400,2/26/1988,308,A,1210,A,1460,A
USGS,8358400,2/27/1988,368,A,1370,A,1380,A
USGS,8358400,2/28/1988,234,A,859,A,1360,A
USGS,8358400,2/29/1988,248,A,850,A,1270,A
USGS,8358400,3/1/1988,128,A,484,A,1400,A
USGS,8358400,3/2/1988,104,A,388,A,1380,A
USGS,8358400,3/3/1988,115,A,413,A,1330,A
USGS,8358400,3/4/1988,107,A,404,A,1400,A
USGS,8358400,3/5/1988,113,A,577,A,1890,A
USGS,8358400,3/6/1988,109,A,544,A,1850,A
USGS,8358400,3/7/1988,114,A,557,A,1810,A
USGS,8358400,3/8/1988,119,A,598,A,1860,A
USGS,8358400,3/9/1988,104,A,517,A,1840,A
USGS,8358400,3/10/1988,109,A,562,A,1910,A
USGS,8358400,3/11/1988,322,A,1630,A,1870,A
USGS,8358400,3/12/1988,506,A,2530,A,1850,A
USGS,8358400,3/13/1988,453,A,2260,A,1850,A
USGS,8358400,3/14/1988,470,A,1890,A,1490,A
USGS,8358400,3/15/1988,451,A,1160,A,951,A
USGS,8358400,3/16/1988,419,A,846,A,748,A
USGS,8358400,3/17/1988,368,A,745,A,750,A
USGS,8358400,3/18/1988,416,A,1120,A,998,A
USGS,8358400,3/19/1988,528,A,1410,A,987,A
USGS,8358400,3/20/1988,691,A,2010,A,1080,A
USGS,8358400,3/21/1988,530,A,1490,A,1040,A
USGS,8358400,3/22/1988,272,A,742,A,1010,A
USGS,8358400,3/23/1988,142,A,242,A,630,A
USGS,8358400,3/24/1988,172,A,280,A,603,A
USGS,8358400,3/25/1988,243,A,600,A,915,A
USGS,8358400,3/26/1988,182,A,614,A,1250,A
USGS,8358400,3/27/1988,260,A,1020,A,1450,A
